Elm Ion,WL_air(A),Excit(eV),log gf,Rad,Star,Waals,Lande,References
'Mg 1',      2672.45900,    2.717, -2.100, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2672.46000,    2.717, -1.180, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2689.50300,    2.712, -6.250, 0.000, 0.000, 0.000, 99.000,'   2 wl:Wb   2 Wb   2 gf:Wb   2 Wb   2 Wb   2 Wb   2 Wb             Mg'
'Mg 1',      2692.45200,    2.717, -5.300, 0.000, 0.000, 0.000, 99.000,'   2 wl:Wb   2 Wb   2 gf:Wb   2 Wb   2 Wb   2 Wb   2 Wb             Mg'
'Mg 1',      2693.72200,    2.709, -2.960, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2695.17900,    2.712, -2.480, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2698.14100,    2.717, -2.260, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2731.99370,    2.709, -1.631, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2733.49200,    2.712, -1.756, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2733.49470,    2.712, -1.280, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2736.53900,    2.717, -2.934, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2736.54100,    2.717, -1.757, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2736.54200,    2.717, -1.009, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2765.22200,    2.712, -3.510, 0.000, 0.000, 0.000, 99.000,'   2 wl:Wb   2 Wb   2 gf:Wb   2 Wb   2 Wb   2 Wb   2 Wb             Mg'
'Mg 1',      2768.34000,    2.717, -3.000, 0.000, 0.000, 0.000, 99.000,'   2 wl:Wb   2 Wb   2 gf:Wb   2 Wb   2 Wb   2 Wb   2 Wb             Mg'
'Mg 1',      2776.58700,    2.709, -2.710, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2776.69000,    2.712, -0.118, 9.020, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 WSM   2 WSM   2 WSM   2 WSM             Mg'
'Mg 1',      2778.13500,    2.712, -2.230, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2778.27000,    2.709, -0.199, 9.020, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 WSM   2 WSM   2 WSM   2 WSM             Mg'
'Mg 1',      2779.83100,    2.717,  0.375, 9.020, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 WSM   2 WSM   2 WSM   2 WSM             Mg'
'Mg 1',      2779.83100,    2.712, -0.324, 9.020, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 WSM   2 WSM   2 WSM   2 WSM             Mg'
'Mg 1',      2781.28200,    2.717, -2.010, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2781.41600,    2.712, -0.201, 9.030, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 WSM   2 WSM   2 WSM   2 WSM             Mg'
'Mg 1',      2782.97200,    2.717, -0.128, 9.020, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 WSM   2 WSM   2 WSM   2 WSM             Mg'
'Mg 1',      2809.75500,    5.946, -0.585, 8.860, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 FTb   2 FTb   2 FTb   2 FTb             Mg'
'Mg 1',      2809.76100,    5.946,  0.316, 8.850, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 FTb   2 FTb   2 FTb   2 FTb             Mg'
'Mg 1',      2811.04800,    5.946,  0.129, 8.860, 0.000, 0.000, 99.000,'   2 wl:FTb   2 FTb   2 gf:FTb   2 FTb   2 FTb   2 FTb   2 FTb             Mg'
'Mg 1',      2811.05000,    5.946, -0.586, 8.850, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 FTb   2 FTb   2 FTb   2 FTb             Mg'
'Mg 1',      2811.05100,    5.946, -0.602, 8.850, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 FTb   2 FTb   2 FTb   2 FTb             Mg'
'Mg 1',      2811.11200,    5.946,  0.064, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10             Mg'
'Mg 1',      2811.77700,    5.946, -0.602, 8.860, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 FTb   2 FTb   2 FTb   2 FTb             Mg'
'Mg 1',      2811.78000,    5.946, -0.125, 8.850, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 FTb   2 FTb   2 FTb   2 FTb             Mg'
'Mg 1',      2846.71670,    2.709, -1.320, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2848.34400,    2.712, -1.444, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2848.34560,    2.712, -0.968, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2851.65200,    2.717, -2.622, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2851.65400,    2.717, -1.446, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2851.65620,    2.717, -0.697, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2852.12610,    0.000,  0.255, 8.710,-5.640,-7.591, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 SLa   2 SLa   2 SLa   4 BPM             Mg'
'Mg 1',      2902.92600,    2.712, -4.720, 0.000, 0.000, 0.000, 99.000,'   2 wl:Wb   2 Wb   2 gf:Wb   2 Wb   2 Wb   2 Wb   2 Wb             Mg'
'Mg 1',      2906.36200,    2.717, -4.720, 0.000, 0.000, 0.000, 99.000,'   2 wl:Wb   2 Wb   2 gf:Wb   2 Wb   2 Wb   2 Wb   2 Wb             Mg'
'Mg 1',      2915.45300,    5.753,  0.416, 8.560, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 FTb   2 FTb   2 FTb   2 FTb             Mg'
'Mg 1',      2936.73900,    2.709, -2.273, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2938.47300,    2.712, -1.796, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2941.99400,    2.717, -1.575, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      3091.06400,    2.709, -0.876, 0.000, 0.000,-6.877, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   4 BPM             Mg'
'Mg 1',      3092.98200,    2.712, -1.049, 0.000, 0.000,-6.877, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   4 BPM             Mg'
'Mg 1',      3092.98630,    2.712, -0.572, 0.000, 0.000,-6.877, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   4 BPM             Mg'
'Mg 1',      3096.88400,    2.717, -2.225, 0.000, 0.000,-6.877, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   4 BPM             Mg'
'Mg 1',      3096.88700,    2.717, -1.048, 0.000, 0.000,-6.877, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   4 BPM             Mg'
'Mg 1',      3096.89110,    2.717, -0.301, 0.000, 0.000,-6.877, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   4 BPM             Mg'
'Mg 1',      3197.62500,    2.712, -4.920, 0.000, 0.000, 0.000, 99.000,'   2 wl:Wb   2 Wb   2 gf:Wb   2 Wb   2 Wb   2 Wb   2 Wb             Mg'
'Mg 1',      3201.79400,    2.717, -5.000, 0.000, 0.000, 0.000, 99.000,'   2 wl:Wb   2 Wb   2 gf:Wb   2 Wb   2 Wb   2 Wb   2 Wb             Mg'
'Mg 1',      3290.06000,    6.588, -2.500, 0.000, 0.000, 0.000, 99.000,'   2 wl:GUES   2 GUES   2 gf:GUES   2 GUES   2 GUES   2 GUES   2 GUES             Mg'
'Mg 1',      3291.05900,    6.588, -1.500, 0.000, 0.000, 0.000, 99.000,'   2 wl:GUES   2 GUES   2 gf:GUES   2 GUES   2 GUES   2 GUES   2 GUES             Mg'
'Mg 1',      3329.91940,    2.709, -1.812, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      3332.14580,    2.712, -1.292, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      3336.67400,    2.717, -1.071, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      3627.62800,    6.588, -1.256, 8.570, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 FTb   2 FTb   2 FTb   2 FTb             Mg'
'Mg 1',      3635.81300,    2.709,-12.231, 0.000, 0.000, 0.000, 99.000,'   3 wl:NIST10   3 NIST10   3 gf:NIST10   3 NIST10   3 NIST10   3 NIST10   3 NIST10             Mg'
'Mg 1',      3638.46800,    2.712,-11.899, 0.000, 0.000, 0.000, 99.000,'   3 wl:NIST10   3 NIST10   3 gf:NIST10   3 NIST10   3 NIST10   3 NIST10   3 NIST10             Mg'
'Mg 1',      3638.46800,    2.712,-12.357, 0.000, 0.000, 0.000, 99.000,'   3 wl:NIST10   3 NIST10   3 gf:NIST10   3 NIST10   3 NIST10   3 NIST10   3 NIST10             Mg'
'Mg 1',      3643.86700,    2.717,-12.138, 0.000, 0.000, 0.000, 99.000,'   3 wl:NIST10   3 NIST10   3 gf:NIST10   3 NIST10   3 NIST10   3 NIST10   3 NIST10             Mg'
'Mg 1',      3643.86700,    2.717,-11.777, 0.000, 0.000, 0.000, 99.000,'   3 wl:NIST10   3 NIST10   3 gf:NIST10   3 NIST10   3 NIST10   3 NIST10   3 NIST10             Mg'
'Mg 1',      3789.56900,    4.346, -2.000, 0.000, 0.000, 0.000, 99.000,'   2 wl:GUES   2 GUES   2 gf:GUES   2 GUES   2 GUES   2 GUES   2 GUES             Mg'
'Mg 1',      3793.16300,    4.346, -2.000, 0.000, 0.000, 0.000, 99.000,'   2 wl:GUES   2 GUES   2 gf:GUES   2 GUES   2 GUES   2 GUES   2 GUES             Mg'
'Mg 1',      3797.16900,    4.346, -2.000, 0.000, 0.000, 0.000, 99.000,'   2 wl:GUES   2 GUES   2 gf:GUES   2 GUES   2 GUES   2 GUES   2 GUES             Mg'
'Mg 1',      3801.86200,    4.346, -2.000, 0.000, 0.000, 0.000, 99.000,'   2 wl:GUES   2 GUES   2 gf:GUES   2 GUES   2 GUES   2 GUES   2 GUES             Mg'
'Mg 1',      3807.40800,    4.346, -2.000, 0.000, 0.000, 0.000, 99.000,'   2 wl:GUES   2 GUES   2 gf:GUES   2 GUES   2 GUES   2 GUES   2 GUES             Mg'
'Mg 1',      3814.01700,    4.346, -2.000, 0.000, 0.000, 0.000, 99.000,'   2 wl:GUES   2 GUES   2 gf:GUES   2 GUES   2 GUES   2 GUES   2 GUES             Mg'
'Mg 1',      3821.99300,    4.346, -2.000, 0.000, 0.000, 0.000, 99.000,'   2 wl:GUES   2 GUES   2 gf:GUES   2 GUES   2 GUES   2 GUES   2 GUES             Mg'
'Mg 1',      3829.35490,    2.709, -0.227, 0.000,-4.560,-7.291, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 AZS   2 AZS   2 AZS   4 BPM             Mg'
'Mg 1',      3829.35900,    2.709,-12.635, 0.000, 0.000, 0.000, 99.000,'   3 wl:NIST10   3 NIST10   3 gf:NIST10   3 NIST10   3 NIST10   3 NIST10   3 NIST10             Mg'
'Mg 1',      3831.67600,    4.346, -1.500, 0.000, 0.000, 0.000, 99.000,'   2 wl:GUES   2 GUES   2 gf:GUES   2 GUES   2 GUES   2 GUES   2 GUES             Mg'
'Mg 1',      3832.29900,    2.712,-12.325, 0.000, 0.000, 0.000, 99.000,'   3 wl:NIST10   3 NIST10   3 gf:NIST10   3 NIST10   3 NIST10   3 NIST10   3 NIST10             Mg'
'Mg 1',      3832.29960,    2.712, -0.353, 0.000,-4.560,-7.291, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 AZS   2 AZS   2 AZS   4 BPM             Mg'
'Mg 1',      3832.30100,    2.712,-12.470, 0.000, 0.000, 0.000, 99.000,'   3 wl:NIST10   3 NIST10   3 gf:NIST10   3 NIST10   3 NIST10   3 NIST10   3 NIST10             Mg'
'Mg 1',      3832.30370,    2.712,  0.125, 0.000,-4.560,-7.291, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 AZS   2 AZS   2 AZS   4 BPM             Mg'
'Mg 1',      3832.30400,    2.712,-11.155, 0.000, 0.000, 0.000, 99.000,'   3 wl:NIST10   3 NIST10   3 gf:NIST10   3 NIST10   3 NIST10   3 NIST10   3 NIST10             Mg'
'Mg 1',      3838.27100,    4.346, -2.780, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      3838.29000,    2.717, -1.527, 0.000,-4.560,-7.291, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 AZS   2 AZS   2 AZS   4 BPM             Mg'
'Mg 1',      3838.29000,    2.717,-13.923, 0.000, 0.000, 0.000, 99.000,'   3 wl:NIST10   3 NIST10   3 gf:NIST10   3 NIST10   3 NIST10   3 NIST10   3 NIST10             Mg'
'Mg 1',      3838.29180,    2.717,  0.397, 0.000,-4.560,-7.291, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 AZS   2 AZS   2 AZS   4 BPM             Mg'
'Mg 1',      3838.29200,    2.717,-10.501, 0.000, 0.000, 0.000, 99.000,'   3 wl:NIST10   3 NIST10   3 gf:NIST10   3 NIST10   3 NIST10   3 NIST10   3 NIST10             Mg'
'Mg 1',      3838.29430,    2.717, -0.351, 0.000,-4.560,-7.291, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 AZS   2 AZS   2 AZS   4 BPM             Mg'
'Mg 1',      3838.29500,    2.717,-11.441, 0.000, 0.000, 0.000, 99.000,'   3 wl:NIST10   3 NIST10   3 gf:NIST10   3 NIST10   3 NIST10   3 NIST10   3 NIST10             Mg'
'Mg 1',      3843.69800,    4.346, -1.480, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      3844.95100,    2.709, -6.791, 0.000, 0.000, 0.000, 99.000,'   3 wl:NIST10   3 NIST10   3 gf:NIST10   3 NIST10   3 NIST10   3 NIST10   3 NIST10             Mg'
'Mg 1',      3845.94900,    2.709,-12.693, 0.000, 0.000, 0.000, 99.000,'   3 wl:NIST10   3 NIST10   3 gf:NIST10   3 NIST10   3 NIST10   3 NIST10   3 NIST10             Mg'
'Mg 1',      3847.92000,    2.712, -6.439, 0.000, 0.000, 0.000, 99.000,'   3 wl:NIST10   3 NIST10   3 gf:NIST10   3 NIST10   3 NIST10   3 NIST10   3 NIST10             Mg'
'Mg 1',      3847.92000,    2.712,-11.977, 0.000, 0.000, 0.000, 99.000,'   3 wl:NIST10   3 NIST10   3 gf:NIST10   3 NIST10   3 NIST10   3 NIST10   3 NIST10             Mg'
'Mg 1',      3848.91400,    2.712, -6.914, 0.000, 0.000, 0.000, 99.000,'   3 wl:NIST10   3 NIST10   3 gf:NIST10   3 NIST10   3 NIST10   3 NIST10   3 NIST10             Mg'
'Mg 1',      3848.92000,    2.712,-17.542, 0.000, 0.000, 0.000, 99.000,'   3 wl:NIST10   3 NIST10   3 gf:NIST10   3 NIST10   3 NIST10   3 NIST10   3 NIST10             Mg'
'Mg 1',      3849.40800,    2.712,-12.690, 0.000, 0.000, 0.000, 99.000,'   3 wl:NIST10   3 NIST10   3 gf:NIST10   3 NIST10   3 NIST10   3 NIST10   3 NIST10             Mg'
'Mg 1',      3852.01700,    4.346, -2.830, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      3853.96000,    2.717, -6.547, 0.000, 0.000, 0.000, 99.000,'   3 wl:NIST10   3 NIST10   3 gf:NIST10   3 NIST10   3 NIST10   3 NIST10   3 NIST10             Mg'
'Mg 1',      3853.96000,    2.717,-19.492, 0.000, 0.000, 0.000, 99.000,'   3 wl:NIST10   3 NIST10   3 gf:NIST10   3 NIST10   3 NIST10   3 NIST10   3 NIST10             Mg'
'Mg 1',      3854.96200,    2.717,-11.974, 0.000, 0.000, 0.000, 99.000,'   3 wl:NIST10   3 NIST10   3 gf:NIST10   3 NIST10   3 NIST10   3 NIST10   3 NIST10             Mg'
'Mg 1',      3854.96500,    2.717, -6.436, 0.000, 0.000, 0.000, 99.000,'   3 wl:NIST10   3 NIST10   3 gf:NIST10   3 NIST10   3 NIST10   3 NIST10   3 NIST10             Mg'
'Mg 1',      3855.45200,    2.717, -6.787, 0.000, 0.000, 0.000, 99.000,'   3 wl:NIST10   3 NIST10   3 gf:NIST10   3 NIST10   3 NIST10   3 NIST10   3 NIST10             Mg'
'Mg 1',      3858.86000,    4.346, -1.520, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      3869.53600,    4.346, -3.760, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      3878.30600,    4.346, -0.457, 8.740, 0.000, 0.000, 99.000,'   2 wl:SCH   2 SCH   2 gf:SCH   2 SCH   2 SCH   2 SCH   2 SCH             Mg'
'Mg 1',      3890.17800,    7.168, -0.091, 9.210, 0.000, 0.000, 99.000,'   2 wl:FTb   2 FTb   2 gf:FTb   2 FTb   2 FTb   2 FTb   2 FTb             Mg'
'Mg 1',      3890.24100,    7.168, -0.049, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10             Mg'
'Mg 1',      3891.90600,    7.170,  0.303, 9.200, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 FTb   2 FTb   2 FTb   2 FTb             Mg'
'Mg 1',      3892.35400,    4.346, -3.650, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      3893.30400,    7.170, -0.175, 9.200, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 FTb   2 FTb   2 FTb   2 FTb             Mg'
'Mg 1',      3895.57200,    7.176,  0.574, 9.200, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 FTb   2 FTb   2 FTb   2 FTb             Mg'
'Mg 1',      3898.05900,    7.176, -0.221, 9.200, 0.000, 0.000, 99.000,'   2 wl:FTb   2 FTb   2 gf:FTb   2 FTb   2 FTb   2 FTb   2 FTb             Mg'
'Mg 1',      3898.12000,    7.176, -0.174, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10             Mg'
'Mg 1',      3899.46000,    7.176, -1.351, 9.200, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 FTb   2 FTb   2 FTb   2 FTb             Mg'
'Mg 1',      3903.85900,    4.346, -0.511, 8.730, 0.000, 0.000, 99.000,'   2 wl:SCH   2 SCH   2 gf:SCH   2 SCH   2 SCH   2 SCH   2 SCH             Mg'
'Mg 1',      3922.90800,    4.346, -3.530, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      3936.28800,    4.346, -3.230, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      3938.40000,    4.346, -1.197, 8.720, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 SCH   2 SCH   2 SCH   2 SCH             Mg'
'Mg 1',      3965.19300,    4.346, -3.410, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      3984.21300,    4.346, -3.080, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      3986.75330,    4.346, -1.060, 8.710, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 LZ   2 LZ   2 LZ   2 LZ             Mg'
'Mg 1',      4026.26200,    4.346, -3.270, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      4054.68800,    4.346, -2.890, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      4057.50520,    4.346, -0.900, 8.710, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 LZ   2 LZ   2 LZ   2 LZ             Mg'
'Mg 1',      4071.72900,    2.709,-11.233, 0.000, 0.000, 0.000, 99.000,'   3 wl:NIST10   3 NIST10   3 gf:NIST10   3 NIST10   3 NIST10   3 NIST10   3 NIST10             Mg'
'Mg 1',      4075.05800,    2.712, -5.050, 0.000, 0.000, 0.000, 99.000,'   2 wl:Wb   2 Wb   2 gf:Wb   2 Wb   2 Wb   2 Wb   2 Wb             Mg'
'Mg 1',      4075.05800,    2.712,-10.884, 0.000, 0.000, 0.000, 99.000,'   3 wl:NIST10   3 NIST10   3 gf:NIST10   3 NIST10   3 NIST10   3 NIST10   3 NIST10             Mg'
'Mg 1',      4081.83200,    2.717, -5.480, 0.000, 0.000, 0.000, 99.000,'   2 wl:Wb   2 Wb   2 gf:Wb   2 Wb   2 Wb   2 Wb   2 Wb             Mg'
'Mg 1',      4081.83200,    2.717,-10.995, 0.000, 0.000, 0.000, 99.000,'   3 wl:NIST10   3 NIST10   3 gf:NIST10   3 NIST10   3 NIST10   3 NIST10   3 NIST10             Mg'
'Mg 1',      4099.78700,    6.981, -1.666, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 GUES   2 GUES   2 GUES   2 GUES             Mg'
'Mg 1',      4119.57300,    4.346, -3.130, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      4165.10100,    4.346, -2.680, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      4167.27120,    4.346, -0.745, 8.710, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 LZ   2 LZ   2 LZ   2 LZ             Mg'
'Mg 1',      4273.83800,    4.346, -3.020, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      4351.90560,    4.346, -0.583, 8.720, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 LZ   2 LZ   2 LZ   2 LZ             Mg'
'Mg 1',      4354.52800,    4.346, -2.420, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      4380.37600,    4.346, -3.000, 0.000, 0.000, 0.000, 99.000,'   2 wl:GUES   2 GUES   2 gf:GUES   2 GUES   2 GUES   2 GUES   2 GUES             Mg'
'Mg 1',      4388.17100,    4.346, -5.000, 0.000, 0.000, 0.000, 99.000,'   2 wl:GUES   2 GUES   2 gf:GUES   2 GUES   2 GUES   2 GUES   2 GUES             Mg'
'Mg 1',      4392.14900,    4.346, -5.000, 0.000, 0.000, 0.000, 99.000,'   2 wl:GUES   2 GUES   2 gf:GUES   2 GUES   2 GUES   2 GUES   2 GUES             Mg'
'Mg 1',      4409.92300,    7.194, -1.951, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 GUES   2 GUES   2 GUES   2 GUES             Mg'
'Mg 1',      4561.39300,    4.346, -3.020, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
